VERKOOPPUNT;LON;LAT;GEBIED;VKP_BEGIN;VKP_EIND;GEB_BEGIN;GEB_EIND;VKP_DOMEIN;GEB_DOMEIN;VKP_OMS;GEBR_DOEL_GEB
51232;6.096518709;53.101264568;KIR01;02/07/2013;NULL;27/06/2013;NULL;90;90;'Kiryat Onoplein';BETAALDP
51233;6.096952955;53.110564811;STA01;02/07/2013;NULL;27/06/2013;NULL;90;90;'Stationsweg I';BETAALDP
51234;6.097203412;53.110622739;STA01;02/07/2013;NULL;27/06/2013;NULL;90;90;'Stationsweg II';BETAALDP
21100;6.570895165;52.997517307;21100;09/10/2017;NULL;01/11/2017;NULL;106;106;'Industrieweg';BETAALDP
21100;6.570214542;52.997226178;21100;09/10/2017;NULL;01/11/2017;NULL;106;106;'Van Riebeeckstraat';BETAALDP
21100;6.569449847;52.996395651;21100;09/10/2017;NULL;01/11/2017;NULL;106;106;'Abel Tasmanplein';BETAALDP
21100;6.57048854;52.996106613;21100;09/10/2017;NULL;01/11/2017;NULL;106;106;'Abel Tasmanplein';BETAALDP
21100;6.57128744;52.997594269;21100;09/10/2017;NULL;01/11/2017;NULL;106;106;'Oude-Molenstraat';BETAALDP
21101;6.570294926;52.991608856;21101;01/01/2018;NULL;01/01/2018;NULL;106;106;'Overcingellaan';BETAALDP
21102;6.563798288;52.99149415;21102;09/10/2017;NULL;01/11/2017;NULL;106;106;'Zuidersingel';BETAALDP
21103;6.564933053;52.991414423;21103;09/10/2017;NULL;01/11/2017;NULL;106;106;'Zuidhaege';BETAALDP
21104;6.55710938;52.996647511;21104;09/10/2017;NULL;01/11/2017;NULL;106;106;'Kanaalstraat';BETAALDP
21105;6.558230436;52.997559545;21105;09/10/2017;NULL;01/11/2017;NULL;106;106;'Burgemeester de Dreuplein';BETAALDP
21106;6.563768816;52.994117456;21106;09/10/2017;NULL;01/11/2017;NULL;106;106;'Brinkstraat';BETAALDP
21107;6.565664406;52.993814821;21107;09/10/2017;NULL;01/11/2017;NULL;106;106;'Oostersingel';BETAALDP
21108;6.558225671;52.996721205;21108;09/10/2017;NULL;01/11/2017;NULL;106;106;'Minervalaan';BETAALDP
21109;6.55852959;52.995778418;21109;09/10/2017;NULL;01/11/2017;NULL;106;106;'Mercuriusplein';BETAALDP
21110;6.562472517;52.996829225;21110;09/10/2017;NULL;01/11/2017;NULL;106;106;'Oude-Molenstraat';BETAALDP
21111;6.563670845;52.995672896;21111;09/10/2017;NULL;01/11/2017;NULL;106;106;'Nieuwe Huizen';BETAALDP
21112;6.565568235;52.99751487;21112;09/10/2017;NULL;01/11/2017;NULL;106;106;'Kloekhorststraat';BETAALDP
21113;6.565163105;52.995536705;21113;09/10/2017;NULL;01/11/2017;NULL;106;106;'Menning';BETAALDP
21114;6.56132373;52.992626617;21114;09/10/2017;NULL;01/11/2017;NULL;106;106;'Torenlaan';BETAALDP
21114;6.562340268;52.993117745;21114;09/10/2017;NULL;01/11/2017;NULL;106;106;'Torenlaan';BETAALDP
21115;6.559697268;52.992908076;21115;09/10/2017;NULL;01/11/2017;NULL;106;106;'Collardslaan';BETAALDP
21116;6.56369671;52.997857411;21116;09/10/2017;NULL;01/11/2017;NULL;106;106;'Zaagmolen';BETAALDP
21117;6.561216274;52.996970423;21117;09/10/2017;NULL;01/11/2017;NULL;106;106;'Cereshof';BETAALDP
21118;6.561962194;52.998381503;21118;09/10/2017;NULL;01/11/2017;NULL;106;106;'Stelling';BETAALDP
21119;6.563540346;52.996546953;21119;09/10/2017;NULL;01/11/2017;NULL;106;106;'Groningerstraat';BETAALDP
21119;6.564395166;52.997405966;21119;09/10/2017;NULL;01/11/2017;NULL;106;106;'Groningerstraat';BETAALDP
21120;6.561600604;52.99660835;21120;09/10/2017;NULL;01/11/2017;NULL;106;106;'Oude-Molenstraat';BETAALDP
21121;6.556880196;52.996108524;21121;09/10/2017;NULL;01/11/2017;NULL;106;106;'Weiersstraat';BETAALDP
21122;6.566865168;52.993408281;21122;09/10/2017;NULL;01/11/2017;NULL;106;106;'Stationsstraat';BETAALDP
21122;6.568558327;52.993143632;21122;09/10/2017;NULL;01/11/2017;NULL;106;106;'Stationsstraat';BETAALDP
21123;6.565084216;52.998020187;21123;09/10/2017;NULL;01/11/2017;NULL;106;106;'Groningerstraat';BETAALDP
21124;6.559317783;52.995070747;21124;09/10/2017;NULL;01/11/2017;NULL;106;106;'Weiersstraat';BETAALDP
78100;6.892390772;52.785605958;78100;01/01/2014;NULL;22/07/2014;NULL;114;114;'Marktplein';BETAALDP
78101;6.893162019;52.788448601;78101;01/01/2014;NULL;22/07/2014;NULL;114;114;'Noordeind P2';BETAALDP
78101;6.892838184;52.788711667;78101;01/01/2014;NULL;22/07/2014;NULL;114;114;'Noordeind P2';BETAALDP
78102;6.895461094;52.78664476;78102;01/01/2014;NULL;22/07/2014;NULL;114;114;'Min. Kanstraat 1';BETAALDP
78103;6.895476128;52.786902176;78103;01/01/2014;NULL;22/07/2014;NULL;114;114;'Min. Kanstraat 1 (GPP)';BETAALDP
78103;6.895659708;52.786392646;78103;01/01/2014;NULL;22/07/2014;NULL;114;114;'Min. Kanstraat 1 (GPP)';BETAALDP
78103;6.89569513;52.78641518;78103;01/01/2014;NULL;22/07/2014;NULL;114;114;'Min. Kanstraat 1 (GPP)';BETAALDP
78104;6.897800509;52.7887962;78104;01/01/2014;NULL;22/07/2014;NULL;114;114;'Oranjelaan';BETAALDP
78105;6.898616427;52.790017577;78105;01/01/2014;NULL;22/07/2014;NULL;114;114;'Stationstraat';BETAALDP
78106;6.898733048;52.790006786;78106;01/01/2014;NULL;22/07/2014;NULL;114;114;'Stationstraat (GPP)';BETAALDP
78107;6.898427762;52.791204804;78107;01/01/2014;NULL;22/07/2014;NULL;114;114;'Seinstraat';BETAALDP
78107;6.898732879;52.791205679;78107;01/01/2014;NULL;22/07/2014;NULL;114;114;'Seinstraat';BETAALDP
78108;6.898241333;52.791314819;78108;01/01/2014;NULL;22/07/2014;NULL;114;114;'Seinstraat (GPP)';BETAALDP
78108;6.898240209;52.79128697;78108;01/01/2014;NULL;22/07/2014;NULL;114;114;'Seinstraat (GPP)';BETAALDP
78109;6.895682505;52.789246141;78109;01/01/2014;NULL;22/07/2014;NULL;114;114;'Kolhoopstraat';BETAALDP
78110;6.895384163;52.789273269;78110;01/01/2014;NULL;22/07/2014;NULL;114;114;'Kolhoopstraat (GPP)';BETAALDP
78111;6.894802316;52.788889986;78111;01/01/2014;NULL;22/07/2014;NULL;114;114;'Hoofdstraat (vanaf Weerdingerstraat tot Min.Kanstraat)';BETAALDP
78111;6.894733521;52.787871475;78111;01/01/2014;NULL;22/07/2014;NULL;114;114;'Hoofdstraat (vanaf Weerdingerstraat tot Min.Kanstraat)';BETAALDP
78111;6.894732774;52.787877785;78111;01/01/2014;NULL;22/07/2014;NULL;114;114;'Hoofdstraat (vanaf Weerdingerstraat tot Min.Kanstraat)';BETAALDP
78111;6.89480274;52.788884219;78111;01/01/2014;NULL;22/07/2014;NULL;114;114;'Hoofdstraat (vanaf Weerdingerstraat tot Min.Kanstraat)';BETAALDP
78111;6.894755828;52.787558713;78111;01/01/2014;NULL;22/07/2014;NULL;114;114;'Hoofdstraat (vanaf Weerdingerstraat tot Min.Kanstraat)';BETAALDP
78112;6.891953559;52.788929039;78112;01/01/2014;NULL;22/07/2014;NULL;114;114;'Noordeind P3';BETAALDP
78114;6.895504542;52.778387174;78114;01/01/2014;NULL;22/07/2014;NULL;114;114;'Klepel P1';BETAALDP
78114;6.895711743;52.778743947;78114;01/01/2014;NULL;22/07/2014;NULL;114;114;'Klepel P1';BETAALDP
78114;6.895654769;52.778744894;78114;01/01/2014;NULL;22/07/2014;NULL;114;114;'Klepel P1';BETAALDP
78115;6.896971765;52.777657331;78115;01/01/2014;NULL;22/07/2014;NULL;114;114;'Dordsedwarsstraat P1';BETAALDP
78116;6.897027091;52.777867481;78116;01/01/2014;NULL;22/07/2014;NULL;114;114;'Prins Hendrikweg';BETAALDP
78116;6.897077378;52.777869486;78116;01/01/2014;NULL;22/07/2014;NULL;114;114;'Prins Hendrikweg';BETAALDP
78117;6.896692143;52.778389629;78117;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Van Schaikweg en Dordsestraat)';BETAALDP
78118;6.896664898;52.778666143;78118;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Van Schaikweg en Dordsestraat) (GPP)';BETAALDP
78119;6.896762388;52.781105129;78119;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Sterrenkamp en Van Schaikweg)';BETAALDP
78119;6.89674003;52.780641815;78119;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Sterrenkamp en Van Schaikweg)';BETAALDP
78119;6.896704568;52.779858917;78119;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Sterrenkamp en Van Schaikweg)';BETAALDP
78119;6.896603919;52.782997727;78119;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Sterrenkamp en Van Schaikweg)';BETAALDP
78119;6.896483688;52.783351879;78119;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Sterrenkamp en Van Schaikweg)';BETAALDP
78119;6.896790131;52.783049188;78119;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat (tussen Sterrenkamp en Van Schaikweg)';BETAALDP
78120;6.89629052;52.781985244;78120;01/01/2014;NULL;22/07/2014;NULL;114;114;'Weiert P3';BETAALDP
78120;6.896275438;52.782256956;78120;01/01/2014;NULL;22/07/2014;NULL;114;114;'Weiert P3';BETAALDP
78121;6.897015687;52.78381188;78121;01/01/2014;NULL;22/07/2014;NULL;114;114;'Wilhelminastraat bij voomalig postkantoor en voor kantongerecht';BETAALDP
78122;6.897022771;52.78376667;78122;01/01/2014;NULL;22/07/2014;NULL;114;114;'Bij voormalig postkantoor';BETAALDP
78122;6.896676407;52.784028604;78122;01/01/2014;NULL;22/07/2014;NULL;114;114;'Bij voormalig postkantoor';BETAALDP
78122;6.896729491;52.783992878;78122;01/01/2014;NULL;22/07/2014;NULL;114;114;'Bij voormalig postkantoor';BETAALDP
78123;6.897765095;52.783882931;78123;01/01/2014;NULL;22/07/2014;NULL;114;114;'Sterrenkamp P1';BETAALDP
78124;6.900509604;52.782840443;78124;01/01/2014;NULL;22/07/2014;NULL;114;114;'Kapelstraat (t.h.v. de muziekschool)';BETAALDP
78125;6.900591083;52.782987783;78125;01/01/2014;NULL;22/07/2014;NULL;114;114;'Kapelstraat (t.h.v. de muziekschool) (GPP)';BETAALDP
78126;6.89570694;52.779974765;78126;01/01/2014;NULL;22/07/2014;NULL;114;114;'Klokkenslag P1';BETAALDP
78126;6.8952154;52.780304929;78126;01/01/2014;NULL;22/07/2014;NULL;114;114;'Klokkenslag P1';BETAALDP
78127;6.890534758;52.785746105;78127;01/01/2014;NULL;22/07/2014;NULL;114;114;'Vreding 1';BETAALDP
78127;6.891099586;52.785286543;78127;01/01/2014;NULL;22/07/2014;NULL;114;114;'Vreding 1';BETAALDP
78128;6.889807905;52.78467908;78128;01/01/2014;NULL;22/07/2014;NULL;114;114;'Vreding 2';BETAALDP
78129;6.899243563;52.792207589;78129;01/01/2014;NULL;20/10/2015;NULL;114;114;'Verlengde Spoorstraat';BETAALDP
78130;6.89286411;52.789675174;78130;01/01/2014;NULL;20/10/2015;NULL;114;114;'Flintstraat';BETAALDP
78130;6.892587066;52.790064865;78130;01/01/2014;NULL;20/10/2015;NULL;114;114;'Flintstraat';BETAALDP
78131;6.893800182;52.779593076;78131;01/01/2014;NULL;20/10/2015;NULL;114;114;'Karbeel';BETAALDP
78131;6.894264314;52.779595357;78131;01/01/2014;NULL;20/10/2015;NULL;114;114;'Karbeel';BETAALDP
78132;6.89260349;52.785447211;78132;01/01/2014;NULL;16/10/2015;NULL;114;114;'Marktplaats (GPP)';BETAALDP
78132;6.892636896;52.785447822;78132;01/01/2014;NULL;16/10/2015;NULL;114;114;'Marktplaats (GPP)';BETAALDP
78132;6.892540156;52.785446681;78132;01/01/2014;NULL;16/10/2015;NULL;114;114;'Marktplaats (GPP)';BETAALDP
78132;6.892574633;52.785446982;78132;01/01/2014;NULL;16/10/2015;NULL;114;114;'Marktplaats (GPP)';BETAALDP
23151;6.480538421;52.72880615;Cent_Noord;09/11/2015;NULL;17/02/2015;NULL;118;118;'Markt N2';BETAALDP
23151;6.477678598;52.728411981;Cent_Noord;01/01/2015;NULL;17/02/2015;NULL;118;118;'Hoofdstraat N-oost';BETAALDP
23151;6.47975301;52.728150825;Cent_Noord;09/11/2015;NULL;17/02/2015;NULL;118;118;'Markt N1';BETAALDP
23151;6.475060441;52.727334189;Cent_Noord;01/01/2015;NULL;17/02/2015;NULL;118;118;'H. Bavinckstraat';BETAALDP
23151;6.476254144;52.726953831;Cent_Noord;01/01/2015;NULL;17/02/2015;NULL;118;118;'Dekkersplein';BETAALDP
23151;6.479833006;52.727561553;Cent_Noord;09/11/2015;NULL;17/02/2015;NULL;118;118;'Markt Z';BETAALDP
23151;6.476157602;52.728060597;Cent_Noord;01/01/2015;NULL;17/02/2015;NULL;118;118;'Blankensplein';BETAALDP
23151;6.477230079;52.728578401;Cent_Noord;01/01/2015;NULL;17/02/2015;NULL;118;118;'Hoofdstraat N-west';BETAALDP
23152;6.475134918;52.72635939;Raadhuis;01/01/2015;NULL;17/02/2015;NULL;118;118;'Raadhuisplein';BETAALDP
23152;6.475543308;52.725927516;Raadhuis;01/01/2015;NULL;17/02/2015;NULL;118;118;'Raadhuisstraat';BETAALDP
23153;6.476455648;52.724739644;Centr_West;01/01/2015;NULL;17/02/2015;NULL;118;118;'Bilderdijkplein Z';BETAALDP
23153;6.476603689;52.721146465;Centr_West;01/01/2015;NULL;17/02/2015;NULL;118;118;'Reviusplein O';BETAALDP
23153;6.475579725;52.720941646;Centr_West;01/01/2015;NULL;17/02/2015;NULL;118;118;'Reviusplein W';BETAALDP
23153;6.47634809;52.723401581;Centr_West;01/01/2015;NULL;17/02/2015;NULL;118;118;'Nic. Beetsplein N';BETAALDP
23153;6.47602779;52.722750147;Centr_West;01/01/2015;NULL;17/02/2015;NULL;118;118;'Nic. Beetsplein Z';BETAALDP
23153;6.476184886;52.725279873;Centr_West;01/01/2015;NULL;17/02/2015;NULL;118;118;'Bilderdijkplein N';BETAALDP
23154;6.480712219;52.725382793;Centr_Oost;01/01/2015;NULL;17/02/2015;NULL;118;118;'Van Echtenstraat';BETAALDP
23154;6.47929539;52.72407833;Centr_Oost;01/01/2015;NULL;17/02/2015;NULL;118;118;'Stoekeplein N';BETAALDP
23154;6.479567317;52.725033747;Centr_Oost;01/01/2015;NULL;17/02/2015;NULL;118;118;'Van Echtensplein';BETAALDP
23154;6.479005363;52.723431394;Centr_Oost;01/01/2015;NULL;17/02/2015;NULL;118;118;'Stoekeplein Z';BETAALDP
23155;6.479617266;52.720704018;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Het Haagje N';BETAALDP
23155;6.474227323;52.720018057;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutstraat Z1';BETAALDP
23155;6.476561211;52.720246199;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutstraat Z2';BETAALDP
23155;6.475023196;52.720217977;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutstraat N2';BETAALDP
23155;6.473709627;52.720090673;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutstraat N1';BETAALDP
23155;6.480065282;52.720608126;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Het Haagje Z';BETAALDP
23155;6.476620968;52.72036922;Centr_Kort;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutstraat N3';BETAALDP
23156;6.476448578;52.719280764;Centr_Zuid;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutsplein O1';BETAALDP
23156;6.475970291;52.719301931;Centr_Zuid;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutsplein M';BETAALDP
23156;6.480657247;52.719594871;Centr_Zuid;01/12/2017;NULL;17/02/2015;NULL;118;118;'Beukemaplein N  straat';BETAALDP
23156;6.477818574;52.719538982;Centr_Zuid;01/01/2015;NULL;17/02/2015;NULL;118;118;'Alteveerstraat O';BETAALDP
23156;6.476543132;52.719278617;Centr_Zuid;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutsplein O2';BETAALDP
23156;6.480567364;52.718580425;Centr_Zuid;01/12/2017;NULL;17/02/2015;NULL;118;118;'Beukemaplein O  straat';BETAALDP
23156;6.475271968;52.719386549;Centr_Zuid;01/01/2015;NULL;17/02/2015;NULL;118;118;'Schutsplein W';BETAALDP
23156;6.477453999;52.719537873;Centr_Zuid;01/01/2015;NULL;17/02/2015;NULL;118;118;'Alteveerstraat W';BETAALDP
23156;6.479070503;52.71913191;Centr_Zuid;01/12/2017;NULL;17/02/2015;NULL;118;118;'Beukemaplein W  straat';BETAALDP
77800;6.188488667;52.698959433;119_GROEVE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Grote Oever';BETAALDP
77801;6.188946199;52.699661595;119_EENDRR;19/11/2015;NULL;16/11/2015;NULL;119;119;'Eendrachtstraat';BETAALDP
77802;6.189991988;52.700882249;119_EENDRA;19/11/2015;NULL;16/11/2015;NULL;119;119;'Eendrachtstraat ww';BETAALDP
77803;6.187881173;52.701095102;119_SCHOOL;19/11/2015;NULL;16/11/2015;NULL;119;119;'Schoolstraat';BETAALDP
77804;6.186975427;52.700732854;119_NOORDE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Noordeinde';BETAALDP
77805;6.188315931;52.70042549;119_KOEKOE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Koekoekstraat';BETAALDP
77806;6.191425658;52.700690775;119_PELIKA;19/11/2015;NULL;16/11/2015;NULL;119;119;'Pelikaanstraat';BETAALDP
77807;6.191293112;52.699467523;119_FLORES;19/11/2015;NULL;16/11/2015;NULL;119;119;'Floresstraat';BETAALDP
77808;6.191156446;52.700328109;119_TIMORS;19/11/2015;NULL;16/11/2015;NULL;119;119;'Timorstraat';BETAALDP
77809;6.192249771;52.698686139;119_SLOTPL;19/11/2015;NULL;16/11/2015;NULL;119;119;'Slotplantsoen';BETAALDP
77810;6.19122775;52.698628525;119_TOUWST;19/11/2015;NULL;16/11/2015;NULL;119;119;'Touwstraat';BETAALDP
77811;6.194091785;52.698491691;119_WOLDST;19/11/2015;NULL;16/11/2015;NULL;119;119;'Woldstraat';BETAALDP
77812;6.195838727;52.698484489;119_MARKTS;19/11/2015;NULL;16/11/2015;NULL;119;119;'Marktstraat';BETAALDP
77813;6.192879621;52.697584256;119_VLEDST;19/11/2015;NULL;16/11/2015;NULL;119;119;'Vledderstraat';BETAALDP
77814;6.1938957;52.697436616;119_VLESTL;19/11/2015;NULL;16/11/2015;NULL;119;119;'Vledderstraat SM';BETAALDP
77815;6.194804823;52.697252965;119_DIRKJA;19/11/2015;NULL;16/11/2015;NULL;119;119;'Dirk Jacobsstraat';BETAALDP
77816;6.196089261;52.6972567;119_VLEDDE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Vledder SM';BETAALDP
77817;6.195963855;52.696959035;119_VLEDDK;19/11/2015;NULL;16/11/2015;NULL;119;119;'Vledder';BETAALDP
77818;6.195169619;52.696395368;119_VLEDDK;19/11/2015;NULL;16/11/2015;NULL;119;119;'Vledder Tijdelijk parkeerterrein';BETAALDP
77819;6.196841798;52.69469258;119_KRATON;19/11/2015;NULL;16/11/2015;NULL;119;119;'Kraton';BETAALDP
77820;6.196134275;52.695485858;119_OOSEIN;19/11/2015;NULL;16/11/2015;NULL;119;119;'Oosteinde';BETAALDP
77821;6.194636686;52.695514444;119_HEERHT;19/11/2015;NULL;16/11/2015;NULL;119;119;'Heerengracht';BETAALDP
77822;6.194067959;52.696232281;119_PRGRAC;19/11/2015;NULL;16/11/2015;NULL;119;119;'Prinsengracht';BETAALDP
77823;6.192944925;52.696797648;119_PRPLEI;19/11/2015;NULL;16/11/2015;NULL;119;119;'Prinsenplein';BETAALDP
77824;6.191572327;52.696812052;119_GRMARK;19/11/2015;NULL;16/11/2015;NULL;119;119;'Groenmarkt';BETAALDP
77825;6.192552754;52.696207074;119_KRELLE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Kromme Elleboog';BETAALDP
77826;6.18951046;52.69606303;119_BROUWE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Brouwersstraat';BETAALDP
77827;6.190731537;52.693291898;119_ZUIDEI;19/11/2015;NULL;16/11/2015;NULL;119;119;'Zuideinde';BETAALDP
77828;6.189038072;52.693839296;119_WEERDS;19/11/2015;NULL;16/11/2015;NULL;119;119;'Weerdstraat';BETAALDP
77829;6.188806335;52.694206625;119_WEERDD;19/11/2015;NULL;16/11/2015;NULL;119;119;'Weerddwarsstraat';BETAALDP
77830;6.190202701;52.692470788;119_PRMARY;19/11/2015;NULL;16/11/2015;NULL;119;119;'Prinses Marijkestraat';BETAALDP
77831;6.189454011;52.692535613;119_PRMARY;19/11/2015;NULL;16/11/2015;NULL;119;119;'Prinses Marijkestraat P-terreintje';BETAALDP
77833;6.187398085;52.693014595;119_PRMAGR;19/11/2015;NULL;16/11/2015;NULL;119;119;'Prinses Margrietlaan';BETAALDP
77834;6.188188369;52.695034905;119_OUDEBO;19/11/2015;NULL;16/11/2015;NULL;119;119;'Oude Boazstraat';BETAALDP
77835;6.187365405;52.694698193;119_BSCHUU;19/11/2015;NULL;16/11/2015;NULL;119;119;'Barend Schuurmanstraat';BETAALDP
77836;6.186313674;52.694799027;119_HSMEEN;19/11/2015;NULL;16/11/2015;NULL;119;119;'Harm Smeengekade';BETAALDP
77837;6.183996301;52.696776041;119_PHKADE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Prins Hendrikkade';BETAALDP
77838;6.186705845;52.697197361;119_HAVENS;19/11/2015;NULL;16/11/2015;NULL;119;119;'Havenstraat';BETAALDP
77839;6.186890046;52.697723104;119_KINKHO;19/11/2015;NULL;16/11/2015;NULL;119;119;'Kinkhorststraat';BETAALDP
77840;6.187478302;52.696577984;119_BLEEKW;19/11/2015;NULL;17/11/2015;NULL;119;119;'Bleekerseiland weg';BETAALDP
77841;6.187270333;52.69712174;119_BLEEKE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Bleekerseiland parkeerterrein';BETAALDP
77842;6.188690466;52.696549175;119_KLOEVE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Kleine Oever';BETAALDP
77843;6.188839016;52.697838335;119_SWAENE;19/11/2015;NULL;16/11/2015;NULL;119;119;'Swaenenborgh';BETAALDP
77844;6.185484767;52.699411921;119_BOOMPJ;19/11/2015;NULL;16/11/2015;NULL;119;119;'De Boompjes';BETAALDP
77845;6.195068359;52.699211242;119_JAVAST;19/11/2015;NULL;16/11/2015;NULL;119;119;'Javastraat';BETAALDP
77846;6.190522744;52.695404991;119_GALMAN;19/11/2015;NULL;16/11/2015;NULL;119;119;'Galmanspad';BETAALDP
77847;6.197171821;52.696413302;119_DOORNB;19/11/2015;NULL;16/11/2015;NULL;119;119;'Doornbosstraat';BETAALDP
77848;6.197516456;52.697216333;119_VLEDLP;19/11/2015;NULL;17/11/2015;NULL;119;119;'Vledder langsparkeerplaatsen';BETAALDP
77849;6.187819966;52.695814554;119_STOOMB;19/11/2015;NULL;16/11/2015;NULL;119;119;'Stoombootkade';BETAALDP
77850;6.201545445;52.692684776;119_EZINGE;02/07/2018;NULL;02/07/2018;NULL;119;119;'Ezinge';BETAALDP
114100;6.669156252;52.360293134;114100;25/01/2016;NULL;16/02/2016;NULL;141;141;'Langparkeren';BETAALDP
114101;6.656764964;52.360426745;114101;25/01/2016;NULL;16/02/2016;NULL;141;141;'Langparkeren';BETAALDP
114102;6.661933869;52.354949681;114102;25/01/2016;NULL;16/02/2016;NULL;141;141;'Langparkeren';BETAALDP
114103;6.66196282;52.352944297;114103;25/01/2016;NULL;16/02/2016;NULL;141;141;'Langparkeren';BETAALDP
114104;6.6636041;52.351507383;114104;25/01/2016;NULL;16/02/2016;NULL;141;141;'Langparkeren';BETAALDP
114105;6.666031274;52.352308317;114105;25/01/2016;NULL;17/02/2016;NULL;141;141;'Langparkeren';BETAALDP
114110;6.665944388;52.359663773;114110;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 1 uur';BETAALDP
114111;6.661238458;52.357781882;114111;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 1 uur';BETAALDP
114112;6.661026671;52.355956775;114112;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 1 uur';BETAALDP
114113;6.665343149;52.354589421;114113;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 1 uur';BETAALDP
114114;6.663768465;52.358020444;114114;25/01/2016;NULL;29/02/2016;NULL;141;141;'Maximaal 1 uur';BETAALDP
114120;6.665730424;52.358769837;114120;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 2 uur';BETAALDP
114121;6.670467243;52.356027902;114121;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 2 uur';BETAALDP
114122;6.661715932;52.355737729;114122;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 2 uur';BETAALDP
114123;6.66101945;52.355472862;114123;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 2 uur';BETAALDP
114124;6.659328636;52.354689739;114124;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 2 uur';BETAALDP
114140;6.664208179;52.35938742;114140;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 4 uur';BETAALDP
114141;6.661767382;52.359005169;114141;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 4 uur';BETAALDP
114142;6.662715021;52.353692609;114142;25/01/2016;NULL;17/02/2016;NULL;141;141;'Maximaal 4 uur';BETAALDP
7412;6.168357798;52.257225973;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A30-Rielerweg';BETAALDP
7412;6.16618585;52.257393804;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A34-Rielerweg-Bierstraat';BETAALDP
7412;6.167017586;52.25844456;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A10-Brinkgreverweg';BETAALDP
7415;6.162391328;52.258265357;Zone_7_V;30/11/2017;NULL;08/06/2018;NULL;150;150;'Zone 7';BETAALDP
7425;6.150613065;52.260189441;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A67-Boxbergerweg';BETAALDP
7425;6.15013548;52.259151092;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A65-Boxbergerweg';BETAALDP
7425;6.150416448;52.259647354;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A66-Boxbergerweg';BETAALDP
7425;6.149837671;52.258665387;Zone_9;30/11/2017;NULL;03/10/2017;NULL;150;150;'A64-Boxbergerweg';BETAALDP
7440;6.153188986;52.254020813;Zone_6;30/11/2017;NULL;03/10/2017;NULL;150;150;'Zone 6';BETAALDP
7441;6.158669064;52.250641282;Zone_6;30/11/2017;NULL;03/10/2017;NULL;150;150;'Zone 6';BETAALDP
7442;6.162877383;52.253128528;Zone_6;30/11/2017;NULL;03/10/2017;NULL;150;150;'Zone 6';BETAALDP
7442;6.163734029;52.253586281;Zone_6;30/11/2017;NULL;03/10/2017;NULL;150;150;'A16-Pikeursbaan';BETAALDP
7443;6.161812485;52.251449766;Zone_6;30/11/2017;NULL;03/10/2017;NULL;150;150;'Zone 6';BETAALDP
